"junit.textui.ResultPrinter:printErrors","junit.textui.ResultPrinter:printDefects"
"org.junit.experimental.theories.internal.Assignments:potentialsForNextUnassigned","org.junit.experimental.theories.internal.Assignments:nextUnassigned"
"org.junit.runner.JUnitCore:run","org.junit.runner.JUnitCore:removeListener"
"org.junit.experimental.max.MaxCore:run","org.junit.runner.JUnitCore:addListener"
"org.junit.experimental.max.MaxCore:run","org.junit.runner.JUnitCore:run"
"org.junit.experimental.max.MaxHistory:forFolder","org.junit.experimental.max.CouldNotReadCoreException:printStackTrace"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.runners.model.Statement:evaluate"
"org.junit.internal.TextListener:testRunFinished","org.junit.internal.TextListener:printFooter"
"org.junit.internal.requests.SortingRequest:getRunner","org.junit.runner.Request:getRunner"
"org.junit.internal.runners.JUnit4ClassRunner:createTest","org.junit.internal.runners.TestClass:getConstructor"
"junit.extensions.ActiveTestSuite:waitUntilFinished","junit.extensions.ActiveTestSuite:testCount"
"org.junit.runners.BlockJUnit4ClassRunner:computeTestMethods","org.junit.runners.model.TestClass:getAnnotatedMethods"
"org.junit.runners.ParentRunner:sortChild","org.junit.runner.manipulation.Sorter:apply"
"junit.framework.JUnit4TestAdapterCache:asTest","org.junit.runner.Description:isSuite"
"org.junit.runner.Description:hashCode","org.junit.runner.Description:getDisplayName"
"org.junit.runners.Suite:describeChild","org.junit.runner.Runner:getDescription"
"org.junit.experimental.max.MaxCore:buildRunner","org.junit.runner.Description:getMethodName"
"junit.textui.TestRunner:start","junit.textui.TestRunner:doRun"
"org.junit.internal.TextListener:printFailures","org.junit.runner.Result:getFailures"
"org.junit.internal.builders.AllDefaultPossibilitiesBuilder:runnerForClass","org.junit.internal.builders.AllDefaultPossibilitiesBuilder:junit4Builder"
"org.junit.internal.runners.JUnit4ClassRunner:methodDescription","org.junit.internal.runners.TestClass:getJavaClass"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:get"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.runners.BlockJUnit4ClassRunner:methodBlock"
"org.junit.internal.runners.JUnit38ClassRunner:run","junit.framework.TestResult:addListener"
"junit.framework.JUnit4TestAdapter:getDescription","org.junit.runner.Runner:getDescription"
"org.junit.internal.runners.JUnit4ClassRunner:getDescription","org.junit.internal.runners.JUnit4ClassRunner:classAnnotations"
"org.junit.internal.runners.JUnit4ClassRunner:validate","org.junit.internal.runners.MethodValidator:assertValid"
"junit.framework.JUnit4TestAdapter:run","org.junit.runner.Runner:run"
"org.junit.experimental.max.MaxHistory:putTestDuration","org.junit.runner.Description:toString"
"org.junit.internal.TextListener:printFailures","org.junit.internal.TextListener:printFailure"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:createTest"
"org.junit.runners.BlockJUnit4ClassRunner:describeChild","org.junit.runners.BlockJUnit4ClassRunner:testName"
"junit.framework.JUnit4TestAdapter:getTests","junit.framework.JUnit4TestAdapter:getDescription"
"junit.textui.TestRunner:main","junit.textui.TestRunner:start"
"org.junit.internal.runners.TestMethod:isUnexpected","org.junit.internal.runners.TestMethod:getExpectedException"
"org.junit.experimental.theories.internal.AllMembersSupplier:addFields","org.junit.experimental.theories.ParameterSignature:canAcceptType"
"org.junit.runners.BlockJUnit4ClassRunner:createTest","org.junit.runners.model.TestClass:getOnlyConstructor"
"org.junit.internal.runners.JUnit4ClassRunner:getTestMethods","org.junit.internal.runners.TestClass:getTestMethods"
"org.junit.internal.runners.JUnit4ClassRunner:run","org.junit.internal.runners.ClassRoadie:runProtected"
"org.junit.internal.runners.ClassRoadie:runAfters","org.junit.internal.runners.ClassRoadie:addFailure"
"org.junit.internal.runners.JUnit4ClassRunner:invokeTestMethod","org.junit.internal.runners.JUnit4ClassRunner:methodDescription"
"org.junit.internal.runners.JUnit38ClassRunner:createSuiteDescription","junit.framework.TestSuite:countTestCases"
"junit.framework.TestResult:runProtected","junit.framework.TestResult:addFailure"
"org.junit.runner.Runner:testCount","org.junit.runner.Runner:getDescription"
"org.junit.runner.notification.Failure:getTrace","org.junit.runner.notification.Failure:getException"
"org.junit.internal.runners.model.EachTestNotifier:fireTestFinished","org.junit.runner.notification.RunNotifier:fireTestFinished"
"org.junit.internal.runners.MethodRoadie:runWithTimeout","org.junit.internal.runners.MethodRoadie:runBeforesThenTestThenAfters"
"org.junit.runners.ParentRunner:getFilteredChildren","org.junit.runners.ParentRunner:getChildren"
"org.junit.experimental.theories.ParameterSignature:canAcceptArrayType","org.junit.experimental.theories.ParameterSignature:canAcceptType"
"org.junit.internal.runners.MethodRoadie:run","org.junit.internal.runners.MethodRoadie:runTest"
"org.junit.internal.runners.MethodValidator:validateInstanceMethods","org.junit.internal.runners.TestClass:getAnnotatedMethods"
"org.junit.internal.runners.JUnit4ClassRunner:getName","org.junit.internal.runners.JUnit4ClassRunner:getTestClass"
"org.junit.experimental.max.MaxCore:buildRunner","org.junit.runner.Request:getRunner"
"org.junit.runners.BlockJUnit4ClassRunner:validateConstructor","org.junit.runners.BlockJUnit4ClassRunner:validateZeroArgConstructor"
"org.junit.internal.runners.ClassRoadie:runProtected","org.junit.internal.runners.ClassRoadie:runUnprotected"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:wasSuccessful"
"org.junit.runner.Description:getClassName","org.junit.runner.Description:toString"
"org.junit.internal.runners.MethodRoadie:run","org.junit.runner.notification.RunNotifier:fireTestStarted"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.internal.runners.model.EachTestNotifier:addFailedAssumption"
"org.junit.internal.runners.ErrorReportingRunner:runCause","org.junit.runner.notification.RunNotifier:fireTestFinished"
"junit.textui.TestRunner:doRun","junit.textui.TestRunner:createTestResult"
"org.junit.internal.runners.MethodRoadie:addFailure","org.junit.runner.notification.RunNotifier:fireTestFailure"
"org.junit.runners.BlockJUnit4ClassRunner:hasOneConstructor","org.junit.runners.BlockJUnit4ClassRunner:getTestClass"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:runCount"
"org.junit.internal.runners.MethodRoadie:runTestMethod","org.junit.internal.runners.TestMethod:isUnexpected"
"org.junit.internal.runners.MethodRoadie:runTestMethod","org.junit.internal.runners.TestMethod:expectsException"
"org.junit.runners.BlockJUnit4ClassRunner:methodBlock","org.junit.runners.BlockJUnit4ClassRunner:withPotentialTimeout"
"org.junit.experimental.results.FailureList:result","org.junit.runner.Result:createListener"
"org.junit.internal.runners.MethodValidator:validateTestMethods","org.junit.internal.runners.TestClass:getAnnotatedMethods"
"org.junit.experimental.theories.internal.AllMembersSupplier:addMultiPointMethods","org.junit.runners.model.FrameworkMethod:invokeExplosively"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:failureCount"
"org.junit.internal.requests.ClassRequest:getRunner","org.junit.internal.builders.AllDefaultPossibilitiesBuilder:safeRunnerForClass"
"org.junit.runners.BlockJUnit4ClassRunner:collectInitializationErrors","org.junit.runners.BlockJUnit4ClassRunner:validateInstanceMethods"
"junit.textui.TestRunner:doRun","junit.textui.TestRunner:pause"
"junit.framework.JUnit4TestCaseFacade:toString","org.junit.runner.Description:toString"
"org.junit.experimental.max.MaxCore:findLeaves","org.junit.runner.Description:getChildren"
"junit.textui.ResultPrinter:printDefectTrace","junit.textui.ResultPrinter:getWriter"
"org.junit.internal.runners.MethodRoadie:runAfters","org.junit.internal.runners.MethodRoadie:addFailure"
"org.junit.internal.runners.statements.RunBefores:evaluate","org.junit.runners.model.Statement:evaluate"
"junit.framework.JUnit4TestAdapterCache:getNotifier","org.junit.runner.notification.RunNotifier:addListener"
"org.junit.internal.runners.JUnit4ClassRunner:classAnnotations","org.junit.internal.runners.TestClass:getJavaClass"
"junit.framework.JUnit4TestAdapterCache:asTestList","org.junit.runner.Description:getChildren"
"org.junit.internal.runners.MethodRoadie:runAfters","org.junit.internal.runners.TestMethod:getAfters"
"org.junit.experimental.max.MaxCore:findLeaves","org.junit.runner.Runner:getDescription"
"org.junit.experimental.theories.internal.Assignments:potentialsForNextUnassigned","org.junit.experimental.theories.ParameterSupplier:getValueSources"
"org.junit.internal.runners.JUnit4ClassRunner:getName","org.junit.internal.runners.TestClass:getName"
"org.junit.experimental.theories.internal.ParameterizedAssertionError:equals","org.junit.experimental.theories.internal.ParameterizedAssertionError:toString"
"org.junit.internal.runners.JUnit38ClassRunner:makeDescription","org.junit.runner.Description:addChild"
"junit.textui.ResultPrinter:printDefectHeader","junit.textui.ResultPrinter:getWriter"
"org.junit.internal.runners.model.ReflectiveCallable:run","org.junit.internal.runners.model.ReflectiveCallable:runReflectiveCall"
"org.junit.internal.runners.JUnit4ClassRunner:invokeTestMethod","org.junit.internal.runners.MethodRoadie:run"
"org.junit.experimental.theories.internal.Assignments:allUnassigned","org.junit.runners.model.TestClass:getOnlyConstructor"
"org.junit.internal.runners.MethodValidator:validateMethodsForDefaultRunner","org.junit.internal.runners.MethodValidator:validateStaticMethods"
"org.junit.internal.runners.JUnit4ClassRunner:testAborted","org.junit.runner.notification.RunNotifier:fireTestFailure"
"org.junit.internal.builders.IgnoredClassRunner:run","org.junit.runner.notification.RunNotifier:fireTestIgnored"
"junit.runner.BaseTestRunner:processArguments","junit.runner.BaseTestRunner:extractClassName"
"org.junit.experimental.max.MaxCore:buildRunner","org.junit.runner.Description:getTestClass"
"org.junit.runners.Suite:runChild","org.junit.runner.Runner:run"
"junit.framework.TestSuite:toString","junit.framework.TestSuite:getName"
"junit.textui.ResultPrinter:printDefectTrace","junit.framework.TestFailure:trace"
"org.junit.runner.Result:wasSuccessful","org.junit.runner.Result:getFailureCount"
"junit.framework.JUnit4TestAdapterCache:asTestList","junit.framework.JUnit4TestAdapterCache:asTest"
"org.junit.runners.BlockJUnit4ClassRunner:methodBlock","org.junit.runners.BlockJUnit4ClassRunner:withBefores"
"junit.framework.JUnit4TestAdapterCache:createTest","junit.framework.JUnit4TestAdapterCache:asTest"
"org.junit.internal.requests.FilterRequest:getRunner","org.junit.runner.manipulation.Filter:apply"
"junit.extensions.RepeatedTest:run","junit.framework.TestResult:shouldStop"
"org.junit.experimental.max.MaxCore:sortedLeavesForTest","org.junit.experimental.max.MaxCore:sortRequest"
"org.junit.runner.Description:isEmpty","org.junit.runner.Description:equals"
"org.junit.internal.runners.model.EachTestNotifier:fireTestStarted","org.junit.runner.notification.RunNotifier:fireTestStarted"
"org.junit.internal.runners.ErrorReportingRunner:runCause","org.junit.runner.notification.RunNotifier:fireTestStarted"
"org.junit.runner.Request:method","org.junit.runner.Request:filterWith"
"org.junit.internal.builders.AllDefaultPossibilitiesBuilder:runnerForClass","org.junit.internal.builders.AllDefaultPossibilitiesBuilder:annotatedBuilder"
"junit.textui.TestRunner:pause","junit.textui.ResultPrinter:printWaitPrompt"
"org.junit.internal.runners.TestMethod:getAfters","org.junit.internal.runners.TestClass:getAnnotatedMethods"
"junit.framework.JUnit4TestCaseFacade:toString","junit.framework.JUnit4TestCaseFacade:getDescription"
"junit.framework.TestSuite:addTestMethod","junit.framework.TestSuite:addTest"
"org.junit.runner.JUnitCore:addListener","org.junit.runner.notification.RunNotifier:addListener"
"org.junit.runner.Description:getTestClass","org.junit.runner.Description:getClassName"
"junit.framework.TestFailure:exceptionMessage","junit.framework.TestFailure:thrownException"
"junit.framework.TestSuite:addTestSuite","junit.framework.TestSuite:addTest"
"org.junit.runners.BlockJUnit4ClassRunner:methodBlock","org.junit.runners.BlockJUnit4ClassRunner:withAfters"
"org.junit.internal.runners.JUnit4ClassRunner:runMethods","org.junit.internal.runners.JUnit4ClassRunner:invokeTestMethod"
"org.junit.runners.model.RunnerBuilder:runners","org.junit.runners.model.RunnerBuilder:safeRunnerForClass"
"junit.textui.TestRunner:runSingleMethod","junit.textui.TestRunner:doRun"
"org.junit.experimental.theories.Theories:validateTestMethods","org.junit.runners.model.FrameworkMethod:getAnnotation"
"org.junit.internal.runners.JUnit38ClassRunner:filter","junit.framework.TestSuite:getName"
"junit.framework.TestCase:runBare","junit.framework.TestCase:runTest"
"org.junit.runners.ParentRunner:validate","org.junit.runners.ParentRunner:collectInitializationErrors"
"junit.framework.JUnit4TestAdapterCache:createTest","org.junit.runner.Description:getDisplayName"
"org.junit.experimental.theories.Theories:computeTestMethods","org.junit.experimental.theories.Theories:getTestClass"
"junit.framework.TestSuite:run","junit.framework.TestResult:shouldStop"
"org.junit.internal.runners.MethodRoadie:runBefores","org.junit.internal.runners.MethodRoadie:addFailure"
"org.junit.internal.runners.MethodValidator:validateNoArgConstructor","org.junit.internal.runners.TestClass:getConstructor"
"org.junit.internal.TextListener:printFailure","org.junit.runner.notification.Failure:getTestHeader"
"junit.framework.JUnit4TestAdapterCache:asTestList","org.junit.runner.Description:isTest"
"org.junit.runners.Parameterized:getParametersMethod","org.junit.runners.model.TestClass:getName"
"org.junit.experimental.max.MaxHistory:putTestFailureTimestamp","org.junit.runner.Description:toString"
"junit.extensions.ActiveTestSuite:run","junit.extensions.ActiveTestSuite:waitUntilFinished"
"junit.textui.ResultPrinter:printHeader","junit.textui.ResultPrinter:elapsedTimeAsString"
"org.junit.internal.runners.model.EachTestNotifier:addFailure","org.junit.internal.runners.model.MultipleFailureException:getFailures"
"org.junit.internal.runners.JUnit38ClassRunner:filter","junit.framework.TestSuite:testAt"
"org.junit.runners.ParentRunner:classBlock","org.junit.runners.ParentRunner:withAfterClasses"
"org.junit.runners.BlockJUnit4ClassRunner:withBefores","org.junit.runners.model.TestClass:getAnnotatedMethods"
"org.junit.runner.Request:classes","org.junit.runner.Computer:getSuite"
"org.junit.runners.BlockJUnit4ClassRunner:withAfters","org.junit.runners.model.TestClass:getAnnotatedMethods"
"org.junit.experimental.max.MaxCore:run","org.junit.experimental.max.MaxCore:sortRequest"
"org.junit.experimental.theories.internal.Assignments:getMethodArguments","org.junit.experimental.theories.internal.Assignments:getActualValues"
"org.junit.runners.Parameterized:getParametersList","org.junit.runners.model.FrameworkMethod:invokeExplosively"
"junit.extensions.TestDecorator:run","junit.extensions.TestDecorator:basicRun"
"junit.framework.TestResult:wasSuccessful","junit.framework.TestResult:errorCount"
"org.junit.runners.ParentRunner:getName","org.junit.runners.model.TestClass:getName"
"junit.textui.ResultPrinter:printWaitPrompt","junit.textui.ResultPrinter:getWriter"
"org.junit.internal.runners.TestMethod:expectsException","org.junit.internal.runners.TestMethod:getExpectedException"
"org.junit.internal.ArrayComparisonFailure:toString","org.junit.internal.ArrayComparisonFailure:getMessage"
"org.junit.internal.runners.MethodRoadie:run","org.junit.internal.runners.TestMethod:getTimeout"
"org.junit.runner.Description:isSuite","org.junit.runner.Description:isTest"
"org.junit.runner.notification.Failure:getMessage","org.junit.runner.notification.Failure:getException"
"org.junit.internal.runners.JUnit4ClassRunner:methodDescription","org.junit.internal.runners.JUnit4ClassRunner:testName"
"junit.textui.ResultPrinter:addError","junit.textui.ResultPrinter:getWriter"
"org.junit.internal.builders.AllDefaultPossibilitiesBuilder:runnerForClass","org.junit.internal.builders.AllDefaultPossibilitiesBuilder:ignoredBuilder"
"org.junit.internal.runners.ErrorReportingRunner:getDescription","org.junit.runner.Description:addChild"
"org.junit.runner.JUnitCore:runMain","org.junit.runner.JUnitCore:addListener"
"junit.textui.TestRunner:main","junit.framework.TestResult:wasSuccessful"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:put"
"org.junit.internal.runners.ClassRoadie:runBefores","org.junit.internal.runners.ClassRoadie:addFailure"
"org.junit.runner.Description:toString","org.junit.runner.Description:getDisplayName"
"junit.runner.BaseTestRunner:getTest","junit.runner.BaseTestRunner:clearStatus"
"org.junit.experimental.theories.internal.AllMembersSupplier:addSinglePointMethods","org.junit.runners.model.FrameworkMethod:producesType"
"junit.framework.JUnit4TestAdapterCache:createTest","org.junit.runner.Description:getChildren"
"org.junit.internal.runners.ClassRoadie:runAfters","org.junit.internal.runners.TestClass:getAfters"
"org.junit.runner.Description:equals","org.junit.runner.Description:getChildren"
"org.junit.runner.JUnitCore:run","org.junit.runner.Request:getRunner"
"org.junit.internal.runners.statements.RunAfters:evaluate","org.junit.runners.model.Statement:evaluate"
"org.junit.internal.TextListener:testRunFinished","org.junit.internal.TextListener:printHeader"
"junit.textui.TestRunner:run","junit.textui.TestRunner:doRun"
"junit.textui.ResultPrinter:printDefect","junit.textui.ResultPrinter:printDefectHeader"
"org.junit.internal.runners.ErrorReportingRunner:getCauses","org.junit.runners.model.InitializationError:getCauses"
"org.junit.runners.ParentRunner:run","org.junit.internal.runners.model.EachTestNotifier:addFailure"
"org.junit.runner.JUnitCore:removeListener","org.junit.runner.notification.RunNotifier:removeListener"
"org.junit.internal.runners.JUnit4ClassRunner:createTest","org.junit.internal.runners.JUnit4ClassRunner:getTestClass"
"junit.framework.JUnit4TestAdapter:removeIgnored","org.junit.runner.Description:getChildren"
"org.junit.experimental.theories.internal.Assignments:getSupplier","org.junit.experimental.theories.internal.Assignments:getAnnotatedSupplier"
"org.junit.experimental.theories.internal.AllMembersSupplier:addSinglePointMethods","org.junit.experimental.theories.ParameterSignature:getType"
"org.junit.runners.model.RunnerBuilder:runners","org.junit.runners.model.RunnerBuilder:addParent"
"junit.framework.JUnit4TestAdapter:removeIgnored","org.junit.runner.Description:addChild"
"junit.textui.ResultPrinter:addFailure","junit.textui.ResultPrinter:getWriter"
"org.junit.runners.ParentRunner:filterChild","org.junit.runner.manipulation.Filter:apply"
"junit.framework.JUnit4TestAdapter:removeIgnored","org.junit.runner.Description:isEmpty"
"junit.framework.JUnit4TestAdapter:filter","org.junit.runner.manipulation.Filter:apply"
"org.junit.internal.runners.JUnit4ClassRunner:invokeTestMethod","org.junit.internal.runners.JUnit4ClassRunner:createTest"
"org.junit.internal.TextListener:testRunFinished","org.junit.runner.Result:getRunTime"
"org.junit.internal.runners.MethodRoadie:run","org.junit.runner.notification.RunNotifier:fireTestFinished"
"junit.runner.BaseTestRunner:getTest","junit.runner.BaseTestRunner:runFailed"
"org.junit.internal.runners.JUnit38ClassRunner:run","org.junit.internal.runners.JUnit38ClassRunner:createAdaptingListener"
"org.junit.internal.runners.model.EachTestNotifier:fireTestIgnored","org.junit.runner.notification.RunNotifier:fireTestIgnored"
"junit.framework.TestCase:runBare","junit.framework.TestCase:setUp"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.internal.runners.model.EachTestNotifier:fireTestIgnored"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:errorCount"
"org.junit.runner.Computer:getRunner","org.junit.runners.model.RunnerBuilder:runnerForClass"
"org.junit.experimental.theories.internal.Assignments:getConstructorArguments","org.junit.experimental.theories.internal.Assignments:getActualValues"
"org.junit.internal.runners.statements.RunAfters:evaluate","org.junit.runners.model.FrameworkMethod:invokeExplosively"
"junit.framework.TestCase:runBare","junit.framework.TestCase:tearDown"
"org.junit.runners.BlockJUnit4ClassRunner:validateInstanceMethods","org.junit.runners.BlockJUnit4ClassRunner:validateTestMethods"
"junit.textui.TestRunner:doRun","junit.framework.TestResult:addListener"
"org.junit.internal.matchers.TypeSafeMatcher:matches","org.junit.internal.matchers.TypeSafeMatcher:matchesSafely"
"org.junit.internal.runners.JUnit4ClassRunner:getDescription","org.junit.runner.Description:addChild"
"org.junit.runner.JUnitCore:run","org.junit.runner.notification.RunNotifier:fireTestRunFinished"
"org.junit.runners.BlockJUnit4ClassRunner:validateTestMethods","org.junit.runners.BlockJUnit4ClassRunner:validatePublicVoidNoArgMethods"
"org.junit.internal.runners.JUnit38ClassRunner:makeDescription","junit.framework.TestSuite:testCount"
"org.junit.experimental.theories.internal.Assignments:getActualValues","org.junit.experimental.theories.PotentialAssignment:getValue"
